sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
TCGA.AA.3511.11A.01R.1839.07,0.0,0.0,0.0,3.0476956,0.0,0.0,0.0,0.0,0.7534096,3.2386694,0.0,0.0,0.35796052,1.7500997,0.0,1.3693368,2.5497286,0.0,0.0,2.388779,0.0,0.0,0.0,0.0,1.8452027,0.0,0.0,0.0,0.0,0.0,0.0,2.643531,0.0,2.63289,0.0,0.0,0.18959153,1.9990914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0485377,0.0,1.7244804,0.0,2.3426695,0.0,1.8799722,0.0,1.5117447,1.1930273,1.5593477,0.0,0.0,0.0,0.0,0.0,2.2954245,0.0,0.4470797,0.0,1.7084701,0.95644224,0.0,0.0,0.0,0.0,2.2358115,0.0,1.2333856,1.6147264,0.0,0.0,2.0511112,0.0,1.4751942,0.1648215,0.039123654,0.0,0.0,0.0,0.0,0.0,0.44760573,0.0,1.6850008,2.3118823,0.0,0.29423857,1.9882251,0.8681444,0.37584478,0.54683614,0.0
TCGA.AA.3514.01A.02R.0821.07,3.7356575,0.0,0.0,0.040636897,3.216846,0.0,0.1273499,2.4536943,0.7272427,0.0,0.0,0.0,0.03520085,0.0,0.0,2.1153321,0.0,0.71118706,0.0,0.034882307,3.284626,0.10912393,0.0,0.0,0.0,0.0,0.0,0.2894317,0.0,0.0,0.0,4.704141,3.3127925,2.2203379,0.0,0.0,0.0,0.0,0.0,2.004796,0.53235257,0.0,2.6057506,3.2718112,0.37691176,1.8197107,0.27954033,1.804452,2.8438025,0.0,0.0,0.0,4.3666534,0.0,0.0,0.36859247,0.044374228,0.0,0.10323471,0.0,0.0,0.0,3.3400426,0.47648326,0.0,1.6332012,0.0,0.0,0.110777855,2.305221,0.17858118,0.0,3.1705723,3.6979368,3.4062476,0.0,4.14408,0.0,0.0,0.0,0.0,1.2663579,0.0,0.36368537,0.0,0.0,0.09786913,0.0,0.78093857,0.0,0.0,4.046825,0.0,0.0,0.47550476,0.0,0.0,4.3848667,2.506418,2.979393
TCGA.AA.3514.11A.01R.A32Z.07,0.0,0.47034144,0.0,3.15727,0.0,0.0,0.0,0.0,0.119971514,2.3959477,0.94104826,0.0,1.2402081,0.0,0.31130904,3.065807,4.303687,0.0,0.6400479,4.3653493,0.12776119,0.0,0.0,0.0,2.6233695,0.0,0.0,0.0,0.0,1.6796072,0.0,3.0206428,0.0,3.6657326,0.0,0.0,0.5617833,3.0977707,0.0,0.0,0.13921678,0.0,0.0,0.0,0.0,0.0,0.0,2.1884234,0.0,2.8925297,1.0779752,2.8606057,0.0,1.0759776,0.13745177,0.7329066,0.717193,1.9028083,0.0,0.960604,1.4465793,0.093194485,0.0,2.15699,0.0,0.0,0.0,1.6372361,0.0,0.0777192,0.0,0.0,0.0,3.0903704,0.0,3.6392596,1.4011582,0.0,0.0,3.4645739,0.0,1.0280621,0.0,0.0,0.0,0.0,0.5339522,0.0,0.0,0.0,0.0,2.4886436,2.973795,0.0,0.39247572,0.3947538,0.788929,1.9545395,2.1352456,0.0
TCGA.AA.3516.01A.02R.0826.07,0.61865807,2.6781473,0.6145979,0.0,2.6744814,0.0,0.0,0.0,0.0,0.0,1.6463034,1.1386597,0.0,0.0,0.0,3.1001496,0.9270812,3.2213507,1.1463549,1.4527582,0.75006396,0.0,0.5945715,2.086136,0.14798617,0.0,0.0,0.5316198,2.2183108,2.9576442,0.0,0.0,1.6941696,1.0179878,0.0,2.4794576,3.110107,0.078255415,0.0,0.0,1.6241851,0.45905855,0.0,3.1219237,0.8760536,3.3376284,0.0,1.0697052,0.0,1.4250346,1.7132169,0.0656673,2.32661,0.0,1.1268559,0.0,0.0,0.0,1.5911294,1.1890658,1.0007297,1.8099355,0.0,0.0,0.0,0.0,1.2566547,2.1577127,0.12011182,2.0113862,0.24279073,0.44792137,3.1402903,1.1465933,1.5616368,2.4585736,0.54480433,0.0,1.2460897,0.0024317503,0.0,0.0,0.0,2.0439677,1.8837088,0.19730765,2.9030135,0.0,0.0,0.24110985,2.1496634,0.32211962,2.8478513,0.0,1.7848859,0.0,0.0,1.7612087,1.0268818,1.6203666
TCGA.AA.3516.11A.01R.A32Z.07,0.0,0.0,0.0,2.773757,0.023469925,0.0,0.0,0.24857384,0.0,2.186823,0.47488415,0.09920764,0.0,0.20603871,0.0,3.7543433,4.2282524,0.0,0.0,3.9019413,0.14356303,0.0,0.0,0.0,3.1901693,0.0,0.0,0.0,0.0,0.6066705,0.0,4.1308846,0.0,3.0933151,0.0,0.0,0.0,4.901714,0.0,0.0,0.8083172,0.0,0.0,0.0,0.0,0.0,0.0,1.9503608,0.0,2.9597135,0.197572,1.9613385,0.0,1.5629916,0.011495233,1.412864,0.0,3.034254,0.0,0.53224635,0.681741,0.0,0.0,3.6358702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.009032,0.0,3.1898863,2.0796642,0.0,0.0,2.5918384,0.0,2.7256215,0.0,0.0,0.011338346,0.0,0.0,0.0,0.0,0.0,0.0,3.9592304,2.5460417,0.0,0.0,0.0,1.5012023,1.5398781,3.5678577,0.05698079
TCGA.AA.3517.01A.01R.0821.07,1.898865,0.0,0.0,0.29107693,0.37852967,0.019865066,0.0,3.633922,2.6424837,0.0,0.0,3.7620485,0.0,3.119969,0.0,0.0,0.0,0.0,0.0,0.0,0.69902724,3.2791805,1.9136069,0.0,0.0,3.8910513,2.1722455,1.6527063,0.53330207,0.0,2.7701402,2.7664645,1.9255685,0.0,1.5552638,0.0,0.0,0.0,0.9885577,1.751346,0.0,0.0,1.6100256,1.2631176,0.14782465,0.0,4.1903524,0.0,3.1483312,0.0,0.0,0.0,0.0,1.6743279,0.0,0.0,0.3436494,0.0,0.0,0.0,0.0,0.19603968,3.099956,0.14455777,0.81060034,3.9437525,0.0,0.0,0.4494722,0.0,0.8685414,1.4070728,0.30412722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960806,0.3419495,1.5508324,0.0,0.0,0.18471771,0.0,0.0,0.9116724,0.0,0.0,1.0979787,0.0,0.26460767,0.30568302,0.0,0.0,0.0,0.0,1.015055
TCGA.AA.3517.11A.01R.A32Z.07,0.0,0.0,0.0,2.5291035,0.0,0.0,0.0,0.0,0.0,2.4234717,0.053403378,0.0,0.0,0.88960296,0.0,2.9316936,3.8692124,0.053697556,0.0,3.939496,0.0,0.0,0.0,0.0,3.097126,0.0,0.0,0.0,0.0,0.5498245,0.0,3.3009315,0.0,2.4173079,0.0,0.0,0.34489346,3.8688927,0.0,0.0,0.41470766,0.0,0.0,0.0,0.0,0.0,0.0,1.5762837,0.0,2.9971297,0.0,1.9659071,0.0,1.6361367,0.08093196,1.6135337,0.0,2.5282354,0.0,0.0,0.33075023,0.0,0.0,3.196648,0.0,0.0,0.0,0.30326828,0.0,0.0,0.0,0.0,0.0,3.218842,0.0,2.4404736,2.098207,0.0,0.0,2.3192573,0.0,2.5570157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050112605,3.5387084,2.4949968,0.0,0.0,0.28227687,1.580555,1.0284023,3.1363275,0.0
TCGA.AA.3518.01A.02R.0826.07,0.0,0.9646847,0.0,1.1916004,0.9338901,0.0,0.0,0.0,0.0,0.0,0.0,1.4755545,0.0,0.0,0.0,2.3466802,0.62750417,2.645145,0.0,0.0,0.0,0.0,2.7604733,1.536645,0.0,1.0161266,0.0,2.1416132,1.2839457,2.0750573,0.0,0.0,0.0,1.0351776,0.0,2.5707698,3.6632657,0.0,0.0,0.41954982,1.8341179,0.0,0.0,4.3660903,2.7879882,1.7318718,1.445374,1.4959252,0.0,0.41398552,1.4464618,0.0,1.5132666,0.116328,0.0,0.0,0.0,0.0,0.5163671,1.2659132,1.5347124,1.9879264,0.0,0.87197775,1.1797091,1.7141343,0.0,1.9752173,0.31474364,2.7343035,0.0,0.0401026,3.1831822,0.61153364,0.1961294,2.8719761,0.70276296,0.0,0.79991674,0.0,0.0,0.0,0.0,1.6685402,1.2461488,0.0,2.6853766,0.0,0.0,0.0,2.317255,0.6931571,2.0158901,0.0,2.4796994,0.0,0.0,2.1159377,0.0,1.6257946
TCGA.AA.3518.11A.01R.1672.07,0.0,0.0,0.0,2.4822958,0.0,0.0,0.0,0.3365714,0.0,2.2002864,0.0,0.0,0.11039995,0.96853,0.0,3.2735894,3.9406884,0.0,0.0,3.5303173,0.030667603,0.0,0.0,0.0,2.8261828,0.0,0.0,0.0,0.0,0.07628405,0.0,3.9046326,0.0,2.4680943,0.0,0.0,0.0,4.0974975,0.0,0.0,0.49024796,0.0,0.0,0.0,0.0,0.0,0.0,1.8127387,0.0,2.48168,0.0,1.8401445,0.0,1.4011543,0.0,1.8782212,0.054982662,3.3215392,0.0,0.012168871,0.0,0.0,0.0,3.535559,0.0,0.0,0.0,0.0,0.0,0.0,0.025161564,0.0,0.0,3.2116907,0.0,2.2520056,1.7308747,0.15134591,0.0,2.0931087,0.0,2.6989214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.697141,2.3226414,0.0,0.0,0.3875736,1.6073366,1.1270689,3.0111804,0.0
TCGA.AA.3519.01A.02R.0821.07,1.1510099,1.4223365,0.38040692,0.5925168,0.3675573,1.8639431,1.2720339,1.3951874,0.21537542,1.4359939,2.6264482,3.2580307,0.9169522,0.0,1.7923824,1.3916562,2.1528106,0.5107571,1.1095706,1.5305027,1.3727598,0.16059598,0.26948994,1.769399,2.224819,1.6575503,1.5164378,2.5616515,0.0,1.1377776,0.49340826,2.9247413,0.0,0.0,0.57998407,0.0,1.7552128,1.6063683,1.306537,0.8198149,1.9932575,2.3285682,2.628912,0.11560127,1.7588758,0.2955656,0.0,0.80636597,0.0,2.2789679,0.13324094,0.06655261,1.0738597,1.3485157,2.8711312,0.0,0.0,0.0,1.3213873,0.6960902,2.1464381,1.4904441,0.0,3.065015,0.115978405,2.6380813,1.0281949,0.0,0.0,2.7414882,1.7944648,2.3560343,1.6826396,1.2587248,2.1959558,0.6689868,0.3051803,0.0,0.0,1.9277297,1.7182591,0.0,0.0,0.0,1.9418979,0.0,0.0,0.25813574,0.0,0.0,1.8709315,1.3525403,0.0,2.2975192,0.0,0.0,2.0588634,1.9018444,1.0922918,1.9986105
TCGA.AA.3520.01A.01R.0821.07,0.9232495,0.6632986,0.0,0.0,0.0,0.0,0.49772376,0.0,0.14388359,0.0,1.9081497,0.0,0.0,0.0,0.0,2.1636388,0.97967106,0.0,4.1897244,0.0,0.6545382,0.0,0.0,0.0,0.0,0.0,0.0,0.77255183,0.4419886,3.3349752,0.0,0.0,0.0,0.47996992,0.0,0.1750125,0.17442167,0.0,0.0,0.0,0.054625988,0.0,0.0,0.0,2.5814729,1.3976834,0.0,0.0,0.47970235,0.0,1.2402655,0.0,4.2962523,0.0,0.29895967,0.0,0.0,0.0,0.09069371,0.0,0.0,0.26073837,0.6641433,0.0,0.0,0.0,1.7447263,1.1310909,0.0,0.0,0.0,0.0,0.0,0.0,3.054164,0.0,0.0,0.0,0.0,0.39754903,0.0,0.58872193,0.0,1.2745028,1.0240042,0.44686955,0.44066453,0.0,0.16524082,0.0,2.8258204,0.27882192,0.0,1.679691,0.72820055,1.5334738,0.0,1.6125326,0.83116573,0.0
TCGA.AA.3520.11A.01R.A32Z.07,0.0,0.0,0.0,2.8633473,0.0,0.0,0.0,0.0,0.2166344,2.3857384,0.31865734,0.0,0.9288367,0.60093606,0.0,2.840008,4.3031015,0.0,0.36093172,3.8751724,0.0,0.0,0.0,0.0,2.6719537,0.0,0.0,0.0,0.0,1.3114607,0.0,3.214563,0.0,3.1892674,0.0,0.0,0.0,3.2715921,0.0,0.0,0.1306777,0.0,0.0,0.0,0.0,0.0,0.0,2.3040197,0.0,2.3562837,0.19590902,2.7997718,0.0,1.1260033,0.0,1.4175528,0.45222044,2.6804342,0.0,0.8854885,0.53643215,0.0,0.0,2.5297034,0.0,0.0,0.0,0.8948479,0.0,0.0,0.0,0.0,0.0,2.6131907,0.0,2.8129957,1.3914847,0.0,0.0,2.9360156,0.0,1.9190526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9399498,2.2534344,0.0,0.024673581,0.84866095,1.1900195,1.3958004,2.0168397,0.0
TCGA.AA.3521.01A.01R.0821.07,0.6939373,0.0,0.0,0.38739634,0.9239689,1.3950287,0.24210277,2.002634,0.0,0.0,0.14802837,2.8893056,0.715378,2.3176827,0.0,0.0,0.35616753,1.1265509,0.6729201,0.0,0.0,2.8081684,0.5063468,0.0,1.1604276,3.3065486,2.9664152,3.2553244,0.0,0.0,0.7988104,3.1020403,0.49655595,0.0,1.7855895,0.0,0.45189476,0.5037859,1.608856,0.0,1.7948148,2.3531039,0.98236156,0.8885131,0.78355134,0.0,1.3926911,0.0,1.6808821,0.0,0.0,0.0,1.1906146,0.0,1.6610941,0.0,0.0,1.1428474,0.0,0.0,0.0,0.0,1.7882863,0.926902,1.741427,1.9261532,0.0,0.0,0.0,1.4835624,3.4787083,3.5507793,1.2569449,0.06895819,0.61935455,0.0,0.0,1.6268475,0.0,3.065647,2.723253,2.127775,0.0,0.0,0.7172026,0.77859944,0.0,1.9095848,1.1649013,0.0,1.6133162,0.5325142,0.0,4.2924953,0.0,0.0,1.0826315,0.7181922,0.7258952,1.414212
TCGA.AA.3522.01A.01R.0821.07,0.0,2.651679,0.0,1.3684993,0.0,2.1424217,1.6967227,0.0,0.0,0.13714169,2.8879735,0.0,2.1645384,0.6908985,0.0,0.95245236,2.3895698,0.44598067,3.862838,2.9923613,0.0,0.0,0.7974076,1.6202582,3.0695248,0.32006997,0.6696209,1.1342752,0.0,3.6931705,0.0,1.117178,0.0,0.16589811,0.0,1.140447,0.0,1.2065814,0.0,0.0,3.1104858,1.6676356,0.0,0.30097923,2.6173043,0.0,0.07798274,1.4612293,0.0,1.8288987,0.0,2.1177974,0.87658775,0.16180336,1.2856948,0.0,0.028602004,0.0,0.0,2.0495033,2.9156299,0.9401251,0.0,0.0,1.7270447,0.0,1.2837706,0.5122794,0.0,1.2645133,0.0,2.1406913,0.8731561,0.0,0.13649897,2.7187228,0.0,1.1755137,0.18263125,3.6793013,2.149043,2.3424067,0.0,0.0,2.0791464,0.0,0.03832954,0.0,0.0,0.0,2.7162056,0.87506986,1.1598146,3.1870518,0.0,0.703599,1.7318962,0.37080526,0.0,0.14074206
TCGA.AA.3522.11A.01R.A32Z.07,0.0,0.0,0.0,3.1373284,0.0,0.0,0.0,0.1155166,1.0731784,2.8732898,0.029950917,0.0,0.93023014,1.120513,0.0,1.9703305,3.970037,0.0,0.0,3.0765066,0.0,0.28361222,0.0,0.0,2.237555,0.0,0.0,0.0,0.0,0.3900107,0.0,3.2828965,0.0,3.1794622,0.0,0.0,0.0,2.7883227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5143855,0.0,1.904295,0.13484311,3.2406309,0.0,1.1363431,0.0,1.1192819,1.2712047,2.0175047,0.0,0.17022179,0.31401622,0.0,0.0,2.6517088,0.0,0.016871154,0.0,1.0522847,0.0,0.0,0.0,0.0,0.0,2.5389254,0.0,2.3754637,1.0469561,0.0,0.0,2.7818859,0.0,1.2823789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23033714,0.0,2.3890927,1.9844475,0.0,0.2397331,1.5123202,0.9664644,1.3252529,0.779673,0.0
TCGA.AA.3524.01A.02R.0821.07,1.8464539,2.9914103,0.80290234,0.0,0.0,1.5548632,3.449939,0.0,0.34877205,1.4883857,3.7988112,0.0,2.033991,0.0,2.27563,1.393501,2.024324,0.0,2.9312534,2.6160321,3.5561516,0.0,0.0,0.0,0.33772156,0.0,0.5376759,1.0236036,0.0,3.9955144,0.0,0.0,0.0,0.0,0.0,1.3151069,0.0,0.0,0.0,0.0,2.3436456,1.5397947,0.0,0.0,3.5133927,0.71186006,0.0,0.0,0.0,2.3288925,2.3977265,1.1907477,3.2470078,0.0,1.4246145,0.2622547,0.0,0.0,1.09316,0.69799143,1.9183642,0.95414364,0.0,0.0,0.0,0.0,3.6063902,0.0,0.0,1.9570991,0.0,0.0,1.1915419,0.0,1.706369,0.15433693,0.0,0.0,0.0,1.1808592,0.0,0.0,0.583238,0.89239025,2.9826622,0.0,2.7104533,1.636693,0.0,0.0,2.93713,0.0,0.0,2.4721298,0.0,1.0824064,0.712343,1.5887083,0.29921627,1.1467717
TCGA.AA.3525.01A.02R.0826.07,0.28642932,2.5528836,0.0,1.0858384,0.3664011,0.0,0.0,0.0,0.0,0.0,1.3636138,0.0,0.0,0.0,0.0,2.89715,2.8033872,2.7709193,1.3432779,1.7632788,0.0,0.0,0.93635976,0.78644323,0.42406747,0.0,0.0,2.3388054,0.10668218,3.5063577,0.0,0.8729063,0.0,0.8043064,0.0,2.1664023,1.6135507,0.73585063,0.0,0.0,2.259155,0.0,0.0,4.0433636,1.588537,1.9058614,0.20779139,2.8152013,0.0,2.2036064,0.0940218,0.19746903,1.670197,0.0,0.0,0.0,0.0,0.0,0.0,2.3751507,2.0034542,1.3891844,0.071026325,0.7123145,0.0,0.0,0.40377736,0.5257099,0.0,2.3323505,0.0,0.088348866,3.113287,1.4860572,0.43071303,4.395128,0.111334145,0.0,0.09892964,0.3252372,0.0,0.50241536,0.0,1.3286042,2.1334743,0.0,1.9639157,0.0,0.0,0.0,3.0323615,1.9973756,2.2726655,0.03762734,1.3814423,0.0,0.0,2.6905546,0.60410345,1.7375431
TCGA.AA.3525.11A.01R.A32Z.07,0.0,0.95733786,0.0,2.794012,0.0,0.0,0.0,0.0,0.0,2.6267192,0.5806353,0.33726674,0.0,0.01590103,0.030791152,2.6041362,4.2369843,0.24675056,0.31980327,4.356322,0.04255718,0.0,0.0,0.24606414,3.130896,0.0,0.0,0.0,0.0,1.225946,0.0,3.170393,0.15374601,2.7675858,0.0,0.0,1.6726446,3.3930197,0.0,0.0,0.47455072,0.0,0.0,0.09596935,0.0,0.08687641,0.0,1.8478687,0.0,3.4038644,0.47925913,1.9166716,0.0,1.6723194,0.7441612,0.09386707,0.0,0.91756123,0.0,0.14535938,1.8159653,0.0,0.0,2.8196707,0.0,0.0,0.0,1.3543215,0.0,0.23571828,0.0,0.0,0.0,3.738846,0.0,3.2281277,1.665404,0.0,0.0,2.9702551,0.0,1.5402083,0.0,0.0,0.0,0.0,0.6036819,0.0,0.0,0.0,0.31651866,3.080459,2.6287994,0.0,0.0,0.0,1.3575536,1.6140051,2.5993114,0.0
TCGA.AA.3526.01A.02R.A32Z.07,0.11366725,2.4460435,0.0,0.0,0.0,0.0,3.795099,0.0,0.22559428,0.7870666,2.840958,0.0,1.2224327,0.0,0.28007576,0.0,0.0,0.0,4.8983283,0.3790783,1.8177059,0.0,0.0,1.8280067,0.0,0.0,2.2106507,0.059173718,1.2103022,3.0903358,0.8343894,0.0,0.0,0.0,0.0,0.79016185,0.0,0.0,0.0,0.0,0.29726458,0.9278659,0.0,0.0,3.2830756,0.70056057,0.0,0.0,0.20177257,0.8178036,3.2662387,1.5488348,2.2851675,0.0,1.5242379,0.0,1.2251925,0.0,1.5256963,0.0,1.1898974,2.4417415,0.0,0.0,0.0,0.0,1.962178,0.21213447,0.73050356,0.0,0.0,0.0,0.0,0.0,2.63554,0.0,0.02091436,0.0,0.0,1.7285931,0.0,0.0,2.0171113,2.4806547,2.813795,0.24177569,2.3477407,2.0532856,0.0,0.0,3.2270617,0.0,0.0,2.2134166,0.0,2.479107,0.0,0.0044495645,0.0,0.0
TCGA.AA.3527.01A.01R.0821.07,1.6516141,0.7072462,0.0,0.12980649,3.725296,0.0,0.78895456,1.6812471,0.0,0.0,0.0,1.0080848,0.0,0.0,0.0,2.2344053,0.0,1.206112,0.0,0.0,2.3964608,0.0,0.99974895,0.0,0.0,0.0,0.0,1.2839793,0.0,0.0,0.0,4.544959,2.9362557,2.513556,0.0,0.0,0.0,0.021596164,0.0,2.0890388,2.3047078,0.32578796,2.4668388,3.579699,0.42305422,2.4754622,0.0,3.0621471,2.049439,0.0,0.12125164,0.0,3.583083,0.0,0.0,0.0,0.0,0.40869683,0.9130929,0.43006074,0.0,0.0,2.5599551,0.7190069,0.0,2.5875454,0.028351039,0.0,0.0,3.7129767,0.0,0.0,2.929434,3.539419,4.411715,0.0,4.760846,0.0,0.0,0.0,0.0,1.2520543,0.0,0.0,0.52783924,0.0,0.95427597,0.0,0.44746643,0.0,0.35843897,4.732565,0.26540613,0.0,0.5111313,0.0,0.0,4.5521364,2.1762543,3.4703152
TCGA.AA.3527.11A.01R.A32Z.07,0.0,0.0,0.0,2.5632493,0.0,0.0,0.0,0.0,0.0,2.77262,0.12449795,0.0,0.5283251,0.6546458,0.0,3.2736695,3.7027044,0.0,0.09929457,3.4197657,0.029242396,0.0,0.0,0.0,2.1507483,0.0,0.0,0.0,0.12808537,0.7631093,0.0,3.1336741,0.0,3.1155562,0.0,0.0,0.0,3.4085917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819345,0.0,2.5598035,0.13534337,3.0731337,0.0,1.5748737,0.0,1.8656886,0.4247353,2.6169891,0.0,0.16698979,0.20727146,0.0,0.0,2.42514,0.0,0.0,0.0,1.0563154,0.0,0.0,0.0,0.0,0.0,2.756191,0.0,2.5466218,1.6460434,0.0,0.0,2.6260762,0.0,2.2319143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055048943,3.0561376,2.758028,0.0,0.0,1.4035078,1.257009,1.033815,2.3800633,0.0
TCGA.AA.3529.01A.02R.0821.07,3.6358104,1.2131721,0.17466694,0.2611171,0.0,0.0,3.2698112,0.3797806,0.0,0.10924657,1.5251849,0.0,0.6230961,0.0,1.3943127,0.0,1.5339582,0.0,0.79243577,0.0,2.9298284,0.0,0.0,0.0,0.0,0.0,0.67308414,2.0485942,0.0,0.4292357,0.0,0.0,0.0,0.0,0.0,0.75313854,0.6523496,0.0,0.0,0.0,0.0,1.4191725,2.775711,0.0,3.5051453,1.2071284,0.0,0.0,0.0,0.0,2.583592,0.0,2.6260107,0.0,0.0,0.0,0.011862278,0.0,1.1304145,0.0,0.0,0.2950883,1.1201551,0.37183493,0.0,0.39044318,2.6993966,0.0,0.0,0.98119473,0.0,0.0,0.025701523,0.0,2.5281029,0.0,0.15361768,0.0,0.0,0.0,0.0,0.0,1.0811874,1.2793179,0.52027065,0.0,1.5312344,0.63453084,0.0,0.0,1.8062824,0.0,0.0,0.0,1.8381746,0.3485124,0.0,1.3432238,0.0,2.22923
TCGA.AA.3530.01A.01R.1022.07,0.0,0.0,0.0,2.7695508,0.0,0.039046407,2.7579315,0.0,1.3640424,0.0,0.0,0.208796,2.5503573,1.9408951,0.0,0.0,0.04653404,0.0,0.96678483,0.5787444,0.0,3.2337818,0.178738,0.5758147,0.79103583,2.140873,3.3386662,0.12482529,0.0,0.25462806,3.1217217,0.6600463,0.0,0.0,1.6210835,0.0,0.0,0.0,0.0,0.0,0.33621728,0.0,0.0,0.0,2.7447062,0.0,1.6645343,0.0,0.0,0.0,1.8483249,1.5659773,0.46298242,0.0,0.15108395,0.0,1.8408482,0.0,0.0,0.0,0.3126427,1.3203195,0.0,0.0,2.7575324,0.3676353,0.0,0.27431673,0.004909098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006098,0.0,2.645423,0.1789419,0.0,1.013986,0.0,0.0,0.0,0.0,2.4674225,0.0,0.0,0.6269177,0.0,0.0,1.0399284,0.16298461,1.4571289,0.0047700778,0.0,0.0,0.0
TCGA.AA.3531.01A.01R.0821.07,4.921974,0.0,0.0,0.07561353,2.1380599,0.0,0.0,4.0415387,3.1826596,0.0,0.0,2.0849066,1.0269718,0.0,0.21055794,0.3014402,0.0,0.0,0.0,0.0,4.47865,2.213355,0.05380428,0.0,0.0,1.8944677,1.503373,1.8419352,0.0,0.0,0.7381285,3.110696,2.395008,0.0,1.86021,0.07194796,0.0,0.0,0.0,2.9410396,0.0,0.0,4.1778197,2.8543744,4.1228952,0.0,1.6520293,0.0,2.4856048,0.0,1.5855037,0.0,2.2893388,0.0,0.0,0.0,0.67643476,0.0,0.0,0.0,0.0,0.0,2.6012874,0.27444255,0.3089298,4.6026034,0.0,0.0,0.0,1.2034351,1.4276865,0.0,3.155838,2.4198866,1.3371171,0.0,0.28368038,0.0,0.12222171,0.6563262,0.05240774,0.1959939,0.104171395,0.0,0.0,0.0,0.0,0.14577508,0.0,0.0,0.0,2.832598,0.0,0.5708823,1.3336554,0.0,0.0,3.8983088,0.0,2.5285108
TCGA.AA.3531.11A.01R.A32Z.07,0.0,0.0,0.0,3.173546,0.0,0.0,0.0,0.014670134,0.0,2.1905394,0.42255223,0.0,0.68523544,0.21825194,0.0,3.2035706,4.6184297,0.0,0.0,3.8379762,0.0,0.0,0.0,0.0,3.0731974,0.0,0.0,0.0,0.0,0.76082885,0.0,4.0665193,0.0,3.4297185,0.0,0.0,0.0,4.2926373,0.035082817,0.0,0.3019755,0.0,0.0,0.0,0.0,0.0,0.0,2.5290604,0.0,2.5603802,0.5123166,2.205484,0.0,0.8892063,0.0,0.890394,0.3566842,2.533165,0.0,1.1293557,0.71896315,0.0,0.0,3.2717156,0.0,0.0,0.0,0.20658678,0.0,0.0,0.0,0.0,0.0,3.490418,0.0,3.4635656,1.5108262,0.0,0.0,3.0242548,0.12960988,2.0407047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4178889,2.0313895,0.0,0.28544438,0.0,1.2460753,1.9146222,2.3399394,0.0
TCGA.AA.3532.01A.01R.0821.07,2.1645734,0.577592,0.0,0.0,0.0,0.0,1.145096,0.3020352,0.0,1.2444192,0.9445623,0.0,0.0,0.0,0.0,3.1551447,1.5231988,0.0,2.4213455,0.57995725,2.412516,0.0,0.0,0.0,0.0,0.0,0.0,1.0137172,1.2996532,1.9283197,0.0,0.0,0.0,0.19444022,0.0,0.0,0.85718036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443743,2.6176062,0.0,0.0,0.4525156,0.23066416,2.8959417,0.0,3.6118753,0.0,1.3639417,0.0,0.0,0.0,0.05833435,0.0,0.0,1.2268869,0.0,0.0,0.0,0.0,1.2173489,1.0403979,0.0,0.0,0.0,0.0,0.0,0.0,3.7151446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786266,2.4174125,0.23568593,0.5302735,0.44490948,2.0017517,0.19453418,0.44682443,2.1451235,0.0,0.0,0.17021126,0.87236595,1.829847,0.0,0.26677692,2.0382514,0.027522266
